"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"71","Samsung Galaxy Note 8 International Giveaway!  ","2017-09-13 09:55:57","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"72","RT @ParhamMofidi: I feel like people are not noticing the fact that the iPhone X is literally the Samsung Galaxy S8 from 9 months ago.","2017-09-13 09:27:22","TRUE","1","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"73","Samsung Galaxy Note 8 Shockproof Flexible Inner Protection Hard Bumper Kickstand  ","2017-09-13 08:06:06","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"74","TechVideo Samsung planning bendable Galaxy Note for next year  ","2017-09-13 06:16:19","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"75","Samsung Galaxy 7 already had those features   ","2017-09-13 05:47:27","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"76","I just said hello to the future, my piece of shit Samsung galaxy S5 bc I'm not blowing a thousand dollars on a new phone","2017-09-13 05:46:52","FALSE","0","4","-1","Samsung Galaxy","Toronto","Canada",FALSE
"77","Samsung Galaxy Note 8 International Giveaway!  ","2017-09-13 05:13:51","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"78","... via smartphones samsung smartphone verizon wireless eBayCA galaxy G920 32GB android  ","2017-09-13 05:08:01","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"79","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-13 04:24:43","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"80","I liked a @YouTube video  ","2017-09-13 04:02:56","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",TRUE
"81","@deanna_havas Dont you Americans get Free phones subsidized by your plans? Also samsung galaxy isn't bad at all.","2017-09-13 03:53:16","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"82","I feel like people are not noticing the fact that the iPhone X is literally the Samsung Galaxy S8 from 9 months ago.","2017-09-13 03:23:14","FALSE","1","2","1","Samsung Galaxy","Toronto","Canada",FALSE
"83","RT @dbrand: You're disgusting. We can help.

 ","2017-09-13 03:06:47","TRUE","140","0","-1","Samsung Galaxy","Toronto","Canada",FALSE
"84","@JohnCena @ThatAsianDood Buy a Samsung galaxy 8 lol","2017-09-13 03:04:33","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"85","@CTVKitchener @KristaSimpson I mean the phone I'm getting, which I find better then this iPhone, is $1400. A Samsung Galaxy Note 8.","2017-09-13 03:00:47","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"86","Win A Note8 With @caseology and Android Headlines  @androidheadline google Samsung GalaxyNote8 caseology  ","2017-09-13 02:59:04","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"87","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-13 02:52:07","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"88","How the specs of the iPhone 8, 8 Plus, and X compare to iPhone 7, iPhone 7 Plus, Samsung Galaxy devices, Essential  ","2017-09-13 02:45:31","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"89","@nicserk Samsung Galaxy S7 32GB Retail Price: $649.99 USD

iPhone SE 32GB Retail Price: $469.99 USD","2017-09-13 02:23:54","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"90","20170912: AP: Foldable Galaxy Note smartphone on the way, Samsung says  ","2017-09-13 01:40:47","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"91","This is pretty dang cool.  ","2017-09-13 01:29:14","FALSE","0","0","2","Samsung Galaxy","Toronto","Canada",FALSE
"92","Soooo its a samsung galaxy s8?","2017-09-13 01:25:54","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"93","RT @bossdaddyjay_: Correct RT @GetFcknLowd: Sooo... is it just me or is iPhone x just a Samsung Galaxy s8+ with a better camera","2017-09-13 01:17:39","TRUE","2","0","2","Samsung Galaxy","Toronto","Canada",FALSE
"94","RT @bossdaddyjay_: Correct RT @GetFcknLowd: Sooo... is it just me or is iPhone x just a Samsung Galaxy s8+ with a better camera","2017-09-13 01:14:45","TRUE","2","0","2","Samsung Galaxy","Toronto","Canada",TRUE
"95","How the iPhone X compares to the best Android phones  ","2017-09-13 01:10:02","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"96","Meaning i can submerged it in up to 1.5 meters of water. And the winner is Samsung Galaxy S8+","2017-09-13 01:05:25","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"97","Celebrity Packed Samsung Galaxy S7 Ad Takes Aim at AppleWatch, Apple Pay AppleWatch  ","2017-09-13 01:01:09","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"98","Correct RT @GetFcknLowd: Sooo... is it just me or is iPhone x just a Samsung Galaxy s8+ with a better camera","2017-09-13 00:58:08","FALSE","2","0","2","Samsung Galaxy","Toronto","Canada",FALSE
"99","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-13 00:28:38","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"100","I'm torn between getting the iPhone 8 Plus and trying out the Samsung Galaxy S8 Plus... What should I do?","2017-09-13 00:19:08","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"101","RT @MissRedKisss: Yeah imma stick with my Samsung Galaxy thank you. AppleEvent","2017-09-12 23:53:45","TRUE","1","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"102","@spbarney And it's not even as good or swanky as the Samsung Galaxy S8. Seriously.","2017-09-12 23:43:12","FALSE","0","2","2","Samsung Galaxy","Toronto","Canada",FALSE
"103","Yeah imma stick with my Samsung Galaxy thank you. AppleEvent","2017-09-12 23:42:07","FALSE","1","3","1","Samsung Galaxy","Toronto","Canada",FALSE
"104","@MarkSatov They are playing catch-up to Samsung now. Most 8 &amp; X iPhone features on since Galaxy S6","2017-09-12 23:36:14","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"105","The Samsung Galaxy Note8 looks awesome doesn't it! Pre-order yours at @FreedomMobile.  ","2017-09-12 23:10:08","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"106","Samsung Galaxy Note 8 International Giveaway!  ","2017-09-12 22:46:50","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",TRUE
"107","RT @Alpreneur: After further review, 

Samsung Galaxy S8 &gt;&gt; iphone 8 

TeamAndroid","2017-09-12 22:29:43","TRUE","1","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"108","After further review, 

Samsung Galaxy S8 &gt;&gt; iphone 8 

TeamAndroid","2017-09-12 22:28:21","FALSE","1","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"109","Oh thats cool the iphone X does things samsung galaxy S phones have been doing for years","2017-09-12 22:23:45","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"110","Samsung Galaxy S8 vs Apple iPhone X.  ","2017-09-12 22:05:12","FALSE","0","1","0","Samsung Galaxy","Toronto","Canada",FALSE
"111","Samsung plans to launch a Galaxy phone with foldable display next year  ","2017-09-12 22:01:25","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"112","Samsung Galaxy S7 Edge Is Great. ! ?","2017-09-12 21:51:29","FALSE","0","1","1","Samsung Galaxy","Toronto","Canada",FALSE
"113","Ive entered to win the new Samsung Galaxy Note 8 from Lumion and Android Central.  ","2017-09-12 21:39:20","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"114","Ive entered to win the new Samsung Galaxy Note 8 from @LumionUSA and @AndroidCentral.  ","2017-09-12 21:39:02","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",TRUE
"115","unlock unlockcode canada Heres how the iPhone X compares to the Essential Phone, the Samsung Galaxy Note 8 ...  ","2017-09-12 21:01:13","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"116","RT @Ehickioya: How the iPhone X compares to the best Android phones  ","2017-09-12 20:55:46","TRUE","1","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"117","@Lance210 The Samsung Galaxy 8 blows the new iPhone out the water, a comparison has been done. Apple products suck anyways","2017-09-12 20:23:49","FALSE","0","0","-1","Samsung Galaxy","Toronto","Canada",FALSE
"118","I think my Samsung Galaxy s6 has it and if you legit want to look like you're taking a selfie everytime you wanna o  ","2017-09-12 20:20:30","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"119","Samsung Galaxy S10 - coming early 2018","2017-09-12 20:14:36","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"120","Lmaooo copied the Samsung galaxy s8+ baaaaare  ","2017-09-12 20:07:04","FALSE","0","2","0","Samsung Galaxy","Toronto","Canada",FALSE
"121","I'm not taking the Capitalism approach when speaking about phones because Samsung Galaxy phones aren't like $10.","2017-09-12 19:54:07","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
"122","How the iPhone X compares to the best Android phones  ","2017-09-12 19:50:31","FALSE","1","1","1","Samsung Galaxy","Toronto","Canada",TRUE
"123","@Element_Five You left a choice out...
Samsung Galaxy S8 ","2017-09-12 19:42:45","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"124","People are buying the iPhone X, im just sticking with an old samsung galaxy with a screen cracked in 6 different spots.Still works though.","2017-09-12 19:22:24","FALSE","0","0","0","Samsung Galaxy","Toronto","Canada",FALSE
"125","I'm good with my Samsung galaxy j5 and I don't think it does less things than an i-phone","2017-09-12 19:15:04","FALSE","0","0","1","Samsung Galaxy","Toronto","Canada",FALSE
