"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"1","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:42:43","TRUE","91","0","0","Apple IPhone","London","UK",FALSE
"2","iOS 11 makes it tougher than ever for cops to grab your data  ","2017-09-14 11:42:10","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"3","Apple announces iPhone X with Face ID technology  ","2017-09-14 11:42:02","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"4","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:41:41","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"5","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:41:32","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"6","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 11:41:31","TRUE","1312","0","0","Apple IPhone","London","UK",FALSE
"7","The results from our poll are in Read our weigh in on the iPhone X vs Galaxy S8 debate ","2017-09-14 11:41:11","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"8","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:41:09","TRUE","3590","0","2","Apple IPhone","London","UK",FALSE
"9","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 11:41:02","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"10","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:40:53","TRUE","32","0","1","Apple IPhone","London","UK",FALSE
"11","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:40:14","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"12","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:40:11","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"13","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:40:04","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"14","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:39:53","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"15","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:39:20","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"16","Apple raises all iPhone repair and replacement prices  ","2017-09-14 11:39:04","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"17","@guardian @alexhern why is @Apple pricing the same in /$? Could you + US tax in price? Is @Apple tourism worth it?   ","2017-09-14 11:38:37","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"18","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:38:34","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"19","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:38:08","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"20","A dozen companies could have built the iPhone X. Why did they wait for Apple?  ","2017-09-14 11:38:07","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"21","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:52","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"22","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:37:43","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"23","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:14","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"24","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:12","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"25","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:12","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"26","No, flying to the US to buy an iPhone X (probably) won't save you money  ","2017-09-14 11:37:09","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"27","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:08","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"28","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:37:03","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"29","RT @annaleithgow: The new iPhone has a facial recognition feature that clearly discriminates against burqa wearers should we boycott apple","2017-09-14 11:36:56","TRUE","14","0","0","Apple IPhone","London","UK",FALSE
"30","How Apple's iPhone Is Leading Our Grand March Into Mass Mediocrity
 ","2017-09-14 11:36:49","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"31","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:36:38","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"32","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:36:22","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"33","I'm playing BestOfBritish from ReflexGaming on my iPhone!  ","2017-09-14 11:36:03","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"34","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:36:00","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"35","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:35:56","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"36","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:35:32","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"37","RT @iashleyrichards: Hands-on with the new $999 Apple iPhone X  ","2017-09-14 11:35:29","TRUE","131","0","0","Apple IPhone","London","UK",FALSE
"38","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:35:25","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"39","Should you be worried about the iPhone Xs facial recognition? - The Telegraph big brother time for real  ","2017-09-14 11:35:24","FALSE","0","0","-1","Apple IPhone","London","UK",FALSE
"40","@IanMcL13 True: used the iPhone hashtag though due to the recent launch of version 10 - and how Apple phones now h  ","2017-09-14 11:35:21","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"41","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:35:17","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"42","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:35:11","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"43","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:35:10","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"44","RT @iashleyrichards: Apple got rid of the home button on the iPhone X  but you can use your face to unlock it with Face ID AppleEvent  ","2017-09-14 11:35:07","TRUE","497","0","0","Apple IPhone","London","UK",FALSE
"45","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:35:06","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"46","Here's our first look at Apple's iPhone X. Will it be the iPhone of your dreams?  ","2017-09-14 11:35:00","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"47","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:35:00","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"48","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:50","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"49","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:48","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"50","RT @BBCWorld: Apple's announced the iPhone X. It'll cost $999 or 999. Is it worth the money? @DaveLeeBBC has been finding out 

 ","2017-09-14 11:34:42","TRUE","575","0","1","Apple IPhone","London","UK",FALSE
"51","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:40","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"52","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:35","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"53","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:33","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"54","RT @BIUK_Tech: Face ID on the iPhone X did not actually fail during Apple's presentation  ","2017-09-14 11:34:28","TRUE","1","0","-1","Apple IPhone","London","UK",FALSE
"55","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:34:27","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"56","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:23","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"57","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:34:22","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"58","@imyke I reckon next year Apple will sell the 9/9plus and Xs. Then in 2020 they drop the home button iPhone.","2017-09-14 11:34:20","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"59","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:06","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"60","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:34:00","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"61","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:55","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"62","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:53","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"63","iPhone X Puts Exclamation Point on Apple's Pricing Strategy - NDTV: NDTV iPhone X Puts  ","2017-09-14 11:33:49","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"64","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:33:30","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"65","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:33:25","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"66","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:13","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"67","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:12","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"68","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:11","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"69","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:11","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"70","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:06","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"71","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:33:02","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"72","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:33:00","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"73","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:32:57","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"74","RT @guardian: New iPhones: why is Apple's pricing the same in pounds and dollars?  ","2017-09-14 11:32:48","TRUE","91","0","0","Apple IPhone","London","UK",TRUE
"75","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:32:45","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"76","iPhone X US $999

+10% Approx US Tax = $1100

1100 x 0.75 (Current USD to GBP) = 827

iPhone X UK price 999 

Why do you hate us @Apple?","2017-09-14 11:32:18","FALSE","15","99","-1","Apple IPhone","London","UK",FALSE
"77","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:32:03","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"78","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:31:54","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"79","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:31:49","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"80","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:31:31","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"81","iPhone X Puts Exclamation Point on Apple's Pricing Strategy - NDTV  ","2017-09-14 11:30:55","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"82","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:30:53","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"83","Shoot on iPhone a lovely film by Michel Gondry for Apple  ","2017-09-14 11:30:53","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"84","Apple iPhone 9 or 11 rumours, release date, features, name and wild speculation after iPhone X launch event  ","2017-09-14 11:30:43","FALSE","0","0","-2","Apple IPhone","London","UK",FALSE
"85","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:30:42","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"86","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:30:39","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"87","The new iPhone X looks stunning, except for that hideous notch at the top of the phone  ","2017-09-14 11:30:38","FALSE","1","0","1","Apple IPhone","London","UK",FALSE
"88","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:30:36","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"89","10 best smartphones: Samsung Galaxy Note 8 still trumps Apple iPhone X ~ Visit:  ","2017-09-14 11:30:24","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"90","Apple reveals what happened at embarrassing moment during iPhone X launch /  ","2017-09-14 11:30:13","FALSE","0","0","-1","Apple IPhone","London","UK",FALSE
"91","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:29:45","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"92","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 11:29:31","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"93","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:29:23","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"94","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:29:14","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"95","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:28:56","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"96","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:28:49","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"97","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:28:39","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"98","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:28:15","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"99","RT @guardiantech: Apple: Face ID didn't fail at iPhone X launch, our staff did  ","2017-09-14 11:27:50","TRUE","15","0","-1","Apple IPhone","London","UK",FALSE
"100","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:27:47","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"101","RT @beta_mcpe1: I've had an iPhone 5s, 6, and now the 7! Can't wait to purchase the iPhone X (iPhone 10) in a few months time, super excite","2017-09-14 11:27:31","TRUE","12","0","2","Apple IPhone","London","UK",FALSE
"102","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:27:31","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"103","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:27:16","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"104","so whos going to but the new iphone x-pensive? @Apple iPhone","2017-09-14 11:27:15","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"105","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:27:14","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"106","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:26:59","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"107","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:26:37","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"108","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:26:07","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"109","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:25:59","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"110","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:25:45","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"111","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 11:25:35","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"112","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:25:22","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"113","BlackMirror actually predicted one of the new iPhone's scariest features   ","2017-09-14 11:25:08","FALSE","0","0","-1","Apple IPhone","London","UK",FALSE
"114","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:25:08","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"115","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:24:56","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"116","RT @CityAM: Will buying the new iPhone fill the yawning void in your soul?
 ","2017-09-14 11:24:39","TRUE","2","0","0","Apple IPhone","London","UK",FALSE
"117","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:24:27","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"118","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:24:15","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"119","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:24:09","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"120","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:23:59","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"121","RT @digitalgearbox: With the iPhone X taking headlines this week, you might have missed Apple's ITP update and how Google responded.  ","2017-09-14 11:23:57","TRUE","1","0","-1","Apple IPhone","London","UK",FALSE
"122","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:23:53","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"123","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:23:51","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"124","How gullible we are.  ","2017-09-14 11:23:17","FALSE","0","0","-1","Apple IPhone","London","UK",FALSE
"125","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:23:12","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"126","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:22:49","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"127","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:22:44","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"128","RT @CityAM: Will buying the new iPhone fill the yawning void in your soul?
 ","2017-09-14 11:22:41","TRUE","2","0","0","Apple IPhone","London","UK",TRUE
"129","RT @jacksmillie: iPhone X USA price: $999
iPhone X UK price: 999
$999 = 752
Why are Apple charging Brits 247 more than the exchange valu","2017-09-14 11:22:18","TRUE","1312","0","0","Apple IPhone","London","UK",TRUE
"130","Will buying the new iPhone fill the yawning void in your soul?
 ","2017-09-14 11:22:01","FALSE","2","0","0","Apple IPhone","London","UK",FALSE
"131","RT @yoyowallet: iPhoneX: innovation or curation? What Apple does best is invent cultures, says Yoyos tech VP, @_aliminaei   ","2017-09-14 11:21:56","TRUE","1","0","2","Apple IPhone","London","UK",FALSE
"132","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:21:34","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"133","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:21:17","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"134","I'm playing AlicesWonderland from ReflexGaming on my iPhone!  ","2017-09-14 11:21:06","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"135","RT @jehandscomb: iPhone X advert has terrified me, you're not having my face Apple and I don't want to be a sodding emoji. Off to get a Nok","2017-09-14 11:21:05","TRUE","0","0","0","Apple IPhone","London","UK",FALSE
"136","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:21:04","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"137","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:21:04","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"138","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:20:48","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"139","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:20:41","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"140","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:20:13","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"141","Check out ? Apple deal from O2 - Apple iPhone 6s Plus (128GB Space Grey) at 179.99 on O2 Refresh 4G (24... ","2017-09-14 11:20:09","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"142","Apple iPhoneX: Hands on with the 'future of smartphones'  ","2017-09-14 11:19:56","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"143","Check out ? Apple deal from O2 - Apple iPhone 6 (64GB Silver Refurbished Grade B) at 360.00 on O2 Refre... ","2017-09-14 11:19:55","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"144","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:19:52","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"145","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:19:41","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"146","Apple denies Face ID failed during iPhone X keynote  ","2017-09-14 11:19:34","FALSE","0","0","-2","Apple IPhone","London","UK",FALSE
"147","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:19:26","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"148","With the iPhone X taking headlines this week, you might have missed Apple's ITP update and how Google responded.  ","2017-09-14 11:19:12","FALSE","1","0","-1","Apple IPhone","London","UK",FALSE
"149","Has Apple got the most enviable brand reputation? Even glitch at iPhone X:launch can't knock Apple off the top  ","2017-09-14 11:19:00","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"150","RT @guardian: Apple: Face ID didn't fail at iPhone X launch, our staff did  ","2017-09-14 11:17:49","TRUE","19","0","-1","Apple IPhone","London","UK",FALSE
"151","Please read @misterbrilliant's piece on the iPhone X because I told you to.  ","2017-09-14 11:17:28","FALSE","0","0","0","Apple IPhone","London","UK",FALSE
"152","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:16:48","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
"153","Fascinating read: The iPhone X: Apples Ideology of American Techno-Exceptionalism by Five Alive  ","2017-09-14 11:16:45","FALSE","0","0","1","Apple IPhone","London","UK",FALSE
"154","RT @grattongirl: Apple iPhone X: The internet reacts  ","2017-09-14 11:16:36","TRUE","3","0","0","Apple IPhone","London","UK",FALSE
"155","RT @needleholeshop: Apple announced an iPhone 8 and iPhone X  here are the most important differences  ","2017-09-14 11:16:18","TRUE","32","0","1","Apple IPhone","London","UK",TRUE
"156","RT @Junior_AG1: Me: wow the new iPhone X looks amazing, how much?

Apple: 999

Me: 
 ","2017-09-14 11:16:00","TRUE","3590","0","2","Apple IPhone","London","UK",TRUE
